caller_pgmDepth,caller_pgmPartition,caller_pgmLibrary,caller_pgmName,caller_lineno,pgmDepth,pgmPartition,pgmLibrary,pgmName,pgmStepCount,pgmType,fileNo,filePartition,fileLibrary,fileName,cmdName/fileDevice,cmdPara/fileFormat,recordLength/fileStepCount,fileType,C,R,U,D,testTargetType,real_filePartition,real_ fileLibrary,real_ fileName
0,-,-,-,-,1,KOUBAI01,BAALIB,JBAA20M0,698,CL,5651,KOUBAI01,BAALIB,BAA050IN,DLTF,FILE,-,-,-,-,-,D,todo,KOUBAI01,BAALIB,BAA050IN
0,-,-,-,-,1,KOUBAI01,BAALIB,JBAA20M0,698,CL,5671,KOUBAI01,BAALIB,BAA050DK,DLTF,FILE,-,-,-,-,-,D,todo,KOUBAI01,BAALIB,BAA050DK
0,-,-,-,-,1,KOUBAI01,BAALIB,JBAA20M0,698,CL,5691,KOUBAI01,BAALIB,BAA050D1,DLTF,FILE,-,-,-,-,-,D,todo,KOUBAI01,BAALIB,BAA050D1
0,-,-,-,-,1,KOUBAI01,BAALIB,JBAA20M0,698,CL,5711,KOUBAI01,BAALIB,BAA060DK,DLTF,FILE,-,-,-,-,-,D,todo,KOUBAI01,BAALIB,BAA060DK
0,-,-,-,-,1,KOUBAI01,BAALIB,JBAA20M0,698,CL,5731,KOUBAI01,BAALIB,BAA060D1,DLTF,FILE,-,-,-,-,-,D,todo,KOUBAI01,BAALIB,BAA060D1
0,-,-,-,-,1,KOUBAI01,BAALIB,JBAA20M0,698,CL,5751,KOUBAI01,BAALIB,BAA070DK,DLTF,FILE,-,-,-,-,-,D,todo,KOUBAI01,BAALIB,BAA070DK
0,-,-,-,-,1,KOUBAI01,BAALIB,JBAA20M0,698,CL,5771,KOUBAI01,BAALIB,DAISUFL,DLTF,FILE,-,-,-,-,-,D,todo,KOUBAI01,BAALIB,DAISUFL
0,-,-,-,-,1,KOUBAI01,BAALIB,JBAA20M0,698,CL,5791,KOUBAI01,BAALIB,TABLEERR,DLTF,FILE,-,-,-,-,-,D,todo,KOUBAI01,BAALIB,TABLEERR
0,-,-,-,-,1,KOUBAI01,BAALIB,JBAA20M0,698,CL,5811,KOUBAI01,AACLIB,AAC010I2,DLTF,FILE,-,-,-,-,-,D,todo,KOUBAI01,AACLIB,AAC010I2
0,-,-,-,-,1,KOUBAI01,BAALIB,JBAA20M0,698,CL,5831,KOUBAI01,AACLIB,AAC010I3,DLTF,FILE,-,-,-,-,-,D,todo,KOUBAI01,AACLIB,AAC010I3
0,-,-,-,-,1,KOUBAI01,BAALIB,JBAA20M0,698,CL,5851,KOUBAI01,AACLIB,AAC020DK,DLTF,FILE,-,-,-,-,-,D,todo,KOUBAI01,AACLIB,AAC020DK
0,-,-,-,-,1,KOUBAI01,BAALIB,JBAA20M0,698,CL,5891,KOUBAI01,COMNLIB,MZDTAPE,DLTF,FILE,-,-,-,-,-,D,todo,KOUBAI01,COMNLIB,MZDTAPE
0,-,-,-,-,1,KOUBAI01,BAALIB,JBAA20M0,698,CL,5911,KOUBAI01,AACLIB,CHOKIF1,DLTF,FILE,-,-,-,-,-,D,todo,KOUBAI01,AACLIB,CHOKIF1
0,-,-,-,-,1,KOUBAI01,BAALIB,JBAA20M0,698,CL,5931,KOUBAI01,AACLIB,CHOKIF2,DLTF,FILE,-,-,-,-,-,D,todo,KOUBAI01,AACLIB,CHOKIF2
0,-,-,-,-,1,KOUBAI01,BAALIB,JBAA20M0,698,CL,5951,KOUBAI01,AACLIB,KNYYOS1,DLTF,FILE,-,-,-,-,-,D,todo,KOUBAI01,AACLIB,KNYYOS1
0,-,-,-,-,1,KOUBAI01,BAALIB,JBAA20M0,698,CL,5971,KOUBAI01,AACLIB,TJS124,DLTF,FILE,-,-,-,-,-,D,todo,KOUBAI01,AACLIB,TJS124
0,-,-,-,-,1,KOUBAI01,BAALIB,JBAA20M0,698,CL,5991,KOUBAI01,AACLIB,KNYYSXX,DLTF,FILE,-,-,-,-,-,D,todo,KOUBAI01,AACLIB,KNYYSXX
0,-,-,-,-,1,KOUBAI01,BAALIB,JBAA20M0,698,CL,6011,KOUBAI01,AAELIB,AAE010DK,DLTF,FILE,-,-,-,-,-,D,todo,KOUBAI01,AAELIB,AAE010DK
0,-,-,-,-,1,KOUBAI01,BAALIB,JBAA20M0,698,CL,6031,KOUBAI01,AAELIB,AAE010EK,DLTF,FILE,-,-,-,-,-,D,todo,KOUBAI01,AAELIB,AAE010EK
0,-,-,-,-,1,KOUBAI01,BAALIB,JBAA20M0,698,CL,6051,KOUBAI01,VAALIB,VAA500DK,DLTF,FILE,-,-,-,-,-,D,todo,KOUBAI01,VAALIB,VAA500DK
0,-,-,-,-,1,KOUBAI01,BAALIB,JBAA20M0,698,CL,6071,KOUBAI01,BAALIB,BAA075DK,DLTF,FILE,-,-,-,-,-,D,todo,KOUBAI01,BAALIB,BAA075DK
0,-,-,-,-,1,KOUBAI01,BAALIB,JBAA20M0,698,CL,6101,KOUBAI01,AACLIB,KNYYSXXL,DLTF,FILE,-,-,-,-,-,D,todo,KOUBAI01,AACLIB,KNYYSXXL
0,-,-,-,-,1,KOUBAI01,BAALIB,JBAA20M0,698,CL,6121,KOUBAI01,AACLIB,KOUNYUL,DLTF,FILE,-,-,-,-,-,D,todo,KOUBAI01,AACLIB,KOUNYUL
0,-,-,-,-,1,KOUBAI01,BAALIB,JBAA20M0,698,CL,6141,KOUBAI01,AACLIB,KOUNYU1L,DLTF,FILE,-,-,-,-,-,D,todo,KOUBAI01,AACLIB,KOUNYU1L
0,-,-,-,-,1,KOUBAI01,BAALIB,JBAA20M0,698,CL,6161,KOUBAI01,AACLIB,AAC020INL,DLTF,FILE,-,-,-,-,-,D,todo,KOUBAI01,AACLIB,AAC020INL
0,-,-,-,-,1,KOUBAI01,BAALIB,JBAA20M0,698,CL,6181,KOUBAI01,AACLIB,AAC020DKL,DLTF,FILE,-,-,-,-,-,D,todo,KOUBAI01,AACLIB,AAC020DKL
0,-,-,-,-,1,KOUBAI01,BAALIB,JBAA20M0,698,CL,6201,KOUBAI01,AACLIB,DATEFLL,DLTF,FILE,-,-,-,-,-,D,todo,KOUBAI01,AACLIB,DATEFLL
0,-,-,-,-,1,KOUBAI01,BAALIB,JBAA20M0,698,CL,6221,KOUBAI01,AACLIB,AAC010O1L,DLTF,FILE,-,-,-,-,-,D,todo,KOUBAI01,AACLIB,AAC010O1L
0,-,-,-,-,1,KOUBAI01,BAALIB,JBAA20M0,698,CL,6241,KOUBAI01,AACLIB,AAC010O2L,DLTF,FILE,-,-,-,-,-,D,todo,KOUBAI01,AACLIB,AAC010O2L
0,-,-,-,-,1,KOUBAI01,BAALIB,JBAA20M0,698,CL,6261,KOUBAI01,AACLIB,AAC010O3L,DLTF,FILE,-,-,-,-,-,D,todo,KOUBAI01,AACLIB,AAC010O3L
0,-,-,-,-,1,KOUBAI01,BAALIB,JBAA20M0,698,CL,6281,KOUBAI01,AACLIB,AAC010O4L,DLTF,FILE,-,-,-,-,-,D,todo,KOUBAI01,AACLIB,AAC010O4L
0,-,-,-,-,1,KOUBAI01,BAALIB,JBAA20M0,698,CL,6301,KOUBAI01,AACLIB,AAC010E1L,DLTF,FILE,-,-,-,-,-,D,todo,KOUBAI01,AACLIB,AAC010E1L
0,-,-,-,-,1,KOUBAI01,BAALIB,JBAA20M0,698,CL,6321,KOUBAI01,AACLIB,AAC010I1L,DLTF,FILE,-,-,-,-,-,D,todo,KOUBAI01,AACLIB,AAC010I1L
0,-,-,-,-,1,KOUBAI01,BAALIB,JBAA20M0,698,CL,6341,KOUBAI01,AACLIB,AAC010I2L,DLTF,FILE,-,-,-,-,-,D,todo,KOUBAI01,AACLIB,AAC010I2L
0,-,-,-,-,1,KOUBAI01,BAALIB,JBAA20M0,698,CL,6361,KOUBAI01,AACLIB,AAC010I3L,DLTF,FILE,-,-,-,-,-,D,todo,KOUBAI01,AACLIB,AAC010I3L
0,-,-,-,-,1,KOUBAI01,BAALIB,JBAA20M0,698,CL,6381,KOUBAI01,AACLIB,AAC010DKL,DLTF,FILE,-,-,-,-,-,D,todo,KOUBAI01,AACLIB,AAC010DKL
0,-,-,-,-,1,KOUBAI01,BAALIB,JBAA20M0,698,CL,6401,KOUBAI01,AACLIB,AAC070INL,DLTF,FILE,-,-,-,-,-,D,todo,KOUBAI01,AACLIB,AAC070INL
0,-,-,-,-,1,KOUBAI01,BAALIB,JBAA20M0,698,CL,6421,KOUBAI01,AACLIB,AAC080DKL,DLTF,FILE,-,-,-,-,-,D,todo,KOUBAI01,AACLIB,AAC080DKL
0,-,-,-,-,1,KOUBAI01,BAALIB,JBAA20M0,698,CL,6441,KOUBAI01,AACLIB,AAC070I1L,DLTF,FILE,-,-,-,-,-,D,todo,KOUBAI01,AACLIB,AAC070I1L
0,-,-,-,-,1,KOUBAI01,BAALIB,JBAA20M0,698,CL,6461,KOUBAI01,AACLIB,AAC070I2L,DLTF,FILE,-,-,-,-,-,D,todo,KOUBAI01,AACLIB,AAC070I2L
0,-,-,-,-,1,KOUBAI01,BAALIB,JBAA20M0,698,CL,6481,KOUBAI01,AACLIB,AAC070D2L,DLTF,FILE,-,-,-,-,-,D,todo,KOUBAI01,AACLIB,AAC070D2L
0,-,-,-,-,1,KOUBAI01,BAALIB,JBAA20M0,698,CL,6641,KOUBAI01,VABLIB,YUSHOFL.P,CHKOBJ,OBJ,-,-,todo,todo,todo,todo,todo,KOUBAI01,VABLIB,YUSHOFL.P
0,-,-,-,-,1,KOUBAI01,BAALIB,JBAA20M0,698,CL,6651,KOUBAI01,VABLIB,YUSHOFL.P,CRTPF,FILE,-,-,todo,todo,todo,todo,todo,KOUBAI01,VABLIB,YUSHOFL.P
0,-,-,-,-,1,KOUBAI01,BAALIB,JBAA20M0,698,CL,6691,KOUBAI01,VABLIB,YUSHOFL.P,CLRPFM,FILE,-,-,-,-,-,D,todo,KOUBAI01,VABLIB,YUSHOFL.P
0,-,-,-,-,1,KOUBAI01,BAALIB,JBAA20M0,698,CL,6711,KOUBAI01,BAALIB,INPFL,OVRDBF,FROMFILE,-,-,todo,todo,todo,todo,todo,KOUBAI01,BAALIB,INPFL
0,-,-,-,-,1,KOUBAI01,BAALIB,JBAA20M0,698,CL,6712,KOUBAI01,BAALIB,YUSHOFL,OVRDBF,TOFILE,-,-,todo,todo,todo,todo,todo,KOUBAI01,BAALIB,YUSHOFL
0,-,-,-,-,1,KOUBAI01,BAALIB,JBAA20M0,698,CL,6721,KOUBAI01,PIALIB,PIAGMC,OVRDBF,FROMFILE,-,-,todo,todo,todo,todo,todo,KOUBAI01,PIALIB,PIAGMC
0,-,-,-,-,1,KOUBAI01,BAALIB,JBAA20M0,698,CL,6722,KOUBAI01,PIALIB,PIAGMC,OVRDBF,TOFILE,-,-,todo,todo,todo,todo,todo,KOUBAI01,PIALIB,PIAGMC
0,-,-,-,-,1,KOUBAI01,BAALIB,JBAA20M0,698,CL,6731,KOUBAI01,BAALIB,OUTFL,OVRDBF,FROMFILE,-,-,todo,todo,todo,todo,todo,KOUBAI01,BAALIB,OUTFL
0,-,-,-,-,1,KOUBAI01,BAALIB,JBAA20M0,698,CL,6732,KOUBAI01,VABLIB,YUSHOFL.P,OVRDBF,TOFILE,-,-,todo,todo,todo,todo,todo,KOUBAI01,VABLIB,YUSHOFL.P
0,-,-,-,-,1,KOUBAI01,BAALIB,JBAA20M0,698,CL,6771,KOUBAI01,VABLIB,YUSHOFL.P,CPYF,FROMFILE,-,-,-,R,-,-,todo,KOUBAI01,VABLIB,YUSHOFL.P
0,-,-,-,-,1,KOUBAI01,BAALIB,JBAA20M0,698,CL,6772,KOUBAI01,DTM2LIB,YUSHOFL,CPYF,TOFILE,-,-,C,-,-,-,todo,KOUBAI01,DTM2LIB,YUSHOFL
0,-,-,-,-,1,KOUBAI01,BAALIB,JBAA20M0,698,CL,6821,KOUBAI01,VABLIB,YUSHOFL.P,DLTF,FILE,-,-,-,-,-,D,todo,KOUBAI01,VABLIB,YUSHOFL.P
1,KOUBAI01,BAALIB,JBAA20M0,82,2,KOUBAI01,OPLIB,CYAE320,0,NotFoundSource,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,KOUBAI01,BAALIB,JBAA20M0,121,2,KOUBAI01,BAALIB,ABAA015,261,RPG3,1211,KOUBAI01,BAALIB,BAA015I,D,F,128,I,n,R,n,n,D,todo,todo,todo
1,KOUBAI01,BAALIB,JBAA20M0,121,2,KOUBAI01,BAALIB,ABAA015,261,RPG3,1212,KOUBAI01,PIALIB,PIAGM1,D,E,-,I,n,R,n,n,D,KOUBAI01,PIALIB,PIAGM1
1,KOUBAI01,BAALIB,JBAA20M0,121,2,KOUBAI01,BAALIB,ABAA015,261,RPG3,1213,KOUBAI01,PIALIB,PIAGMC,D,E,-,I,n,R,n,n,D,KOUBAI01,PIALIB,PIAGMC
1,KOUBAI01,BAALIB,JBAA20M0,121,2,KOUBAI01,BAALIB,ABAA015,261,RPG3,1214,KOUBAI01,COMNLIB,HINHNT,D,E,-,I,n,R,n,n,D,KOUBAI01,COMNLIB,HINHNT
1,KOUBAI01,BAALIB,JBAA20M0,121,2,KOUBAI01,BAALIB,ABAA015,261,RPG3,1215,KOUBAI01,COMNLIB,BHNKOT,D,E,-,I,n,R,n,n,D,KOUBAI01,COMNLIB,BHNKOT
1,KOUBAI01,BAALIB,JBAA20M0,121,2,KOUBAI01,BAALIB,ABAA015,261,RPG3,1216,KOUBAI01,BAALIB,BAA015O,D,F,96,O,C,n,n,n,D,todo,todo,todo
1,KOUBAI01,BAALIB,JBAA20M0,214,2,KOUBAI01,BAALIB,ABAA040,288,RPG3,2141,KOUBAI01,BAALIB,BAA040I,D,F,96,I,n,R,n,n,D,todo,todo,todo
1,KOUBAI01,BAALIB,JBAA20M0,214,2,KOUBAI01,BAALIB,ABAA040,288,RPG3,2142,KOUBAI01,PIALIB,PIAGM1,D,E,-,I,n,R,n,n,D,KOUBAI01,PIALIB,PIAGM1
1,KOUBAI01,BAALIB,JBAA20M0,214,2,KOUBAI01,BAALIB,ABAA040,288,RPG3,2143,KOUBAI01,PIALIB,PIAGM2,D,E,-,I,n,R,n,n,D,KOUBAI01,PIALIB,PIAGM2
1,KOUBAI01,BAALIB,JBAA20M0,214,2,KOUBAI01,BAALIB,ABAA040,288,RPG3,2144,KOUBAI01,PIALIB,PIAGM3,D,E,-,I,n,R,n,n,D,KOUBAI01,PIALIB,PIAGM3
1,KOUBAI01,BAALIB,JBAA20M0,214,2,KOUBAI01,BAALIB,ABAA040,288,RPG3,2145,KOUBAI01,BAALIB,BAA040O,D,F,96,O,C,n,n,n,D,todo,todo,todo
1,KOUBAI01,BAALIB,JBAA20M0,214,2,KOUBAI01,BAALIB,ABAA040,288,RPG3,2146,KOUBAI01,BAALIB,ERRORFL,D,F,96,O,C,n,n,n,D,todo,todo,todo
1,KOUBAI01,BAALIB,JBAA20M0,214,2,KOUBAI01,BAALIB,ABAA040,288,RPG3,2147,KOUBAI01,BAALIB,QPRINT,P,F,132,O,C,n,n,n,P,todo,todo,todo
1,KOUBAI01,BAALIB,JBAA20M0,247,2,KOUBAI01,BAALIB,ABAA050A,49,RPG3,2471,KOUBAI01,BAALIB,BAA050I,D,F,96,I,n,R,n,n,D,todo,todo,todo
1,KOUBAI01,BAALIB,JBAA20M0,247,2,KOUBAI01,BAALIB,ABAA050A,49,RPG3,2472,KOUBAI01,BAALIB,BAA050O,D,F,128,O,C,n,n,n,D,todo,todo,todo
1,KOUBAI01,BAALIB,JBAA20M0,264,2,KOUBAI01,BAALIB,ABAA055,46,RPG3,2641,KOUBAI01,BAALIB,BAA055I,D,F,32,I,n,R,n,n,D,todo,todo,todo
1,KOUBAI01,BAALIB,JBAA20M0,264,2,KOUBAI01,BAALIB,ABAA055,46,RPG3,2642,KOUBAI01,BAALIB,BAA055O,D,F,32,O,C,n,n,n,D,todo,todo,todo
1,KOUBAI01,BAALIB,JBAA20M0,334,2,KOUBAI01,BAALIB,ABAA060A,251,RPG3,3341,KOUBAI01,BAALIB,BAA060P,D,F,128,I,n,R,n,n,D,todo,todo,todo
1,KOUBAI01,BAALIB,JBAA20M0,334,2,KOUBAI01,BAALIB,ABAA060A,251,RPG3,3342,KOUBAI01,BAALIB,BAA060S,D,F,128,I,n,R,n,n,D,todo,todo,todo
1,KOUBAI01,BAALIB,JBAA20M0,334,2,KOUBAI01,BAALIB,ABAA060A,251,RPG3,3343,KOUBAI01,BAALIB,SGCHKTB,D,F,96,I,n,R,n,n,D,todo,todo,todo
1,KOUBAI01,BAALIB,JBAA20M0,334,2,KOUBAI01,BAALIB,ABAA060A,251,RPG3,3344,KOUBAI01,BAALIB,DAISUTB,D,F,32,I,n,R,n,n,D,todo,todo,todo
1,KOUBAI01,BAALIB,JBAA20M0,334,2,KOUBAI01,BAALIB,ABAA060A,251,RPG3,3345,KOUBAI01,BAALIB,BAA060O,D,F,128,O,C,n,n,n,D,todo,todo,todo
1,KOUBAI01,BAALIB,JBAA20M0,334,2,KOUBAI01,BAALIB,ABAA060A,251,RPG3,3346,KOUBAI01,BAALIB,PRINT,P,F,150,O,C,n,n,n,P,todo,todo,todo
1,KOUBAI01,BAALIB,JBAA20M0,384,2,KOUBAI01,BAALIB,ABAA070,164,RPG3,3841,KOUBAI01,BAALIB,BAA070P,D,F,128,I,n,R,n,n,D,todo,todo,todo
1,KOUBAI01,BAALIB,JBAA20M0,384,2,KOUBAI01,BAALIB,ABAA070,164,RPG3,3842,KOUBAI01,BAALIB,BAA070S,D,F,128,I,n,R,n,n,D,todo,todo,todo
1,KOUBAI01,BAALIB,JBAA20M0,384,2,KOUBAI01,BAALIB,ABAA070,164,RPG3,3843,KOUBAI01,BAALIB,BAA070O,D,F,128,O,C,n,n,n,D,todo,todo,todo
1,KOUBAI01,BAALIB,JBAA20M0,384,2,KOUBAI01,BAALIB,ABAA070,164,RPG3,3844,KOUBAI01,BAALIB,PRINT,P,F,132,O,C,n,n,n,P,todo,todo,todo
1,KOUBAI01,BAALIB,JBAA20M0,401,2,KOUBAI01,BAALIB,ABAA075,195,RPG3,4011,KOUBAI01,BAALIB,FILEA,D,F,128,I,n,R,n,n,D,todo,todo,todo
1,KOUBAI01,BAALIB,JBAA20M0,401,2,KOUBAI01,BAALIB,ABAA075,195,RPG3,4012,KOUBAI01,BAALIB,OUTFL,D,F,128,O,C,n,n,n,D,todo,todo,todo
1,KOUBAI01,BAALIB,JBAA20M0,418,2,KOUBAI01,BAALIB,ABAA10C,52,RPG3,4181,KOUBAI01,BAALIB,FILEA,D,F,128,I,n,R,n,n,D,todo,todo,todo
1,KOUBAI01,BAALIB,JBAA20M0,418,2,KOUBAI01,BAALIB,ABAA10C,52,RPG3,4182,KOUBAI01,BAALIB,OUTFL,D,F,80,O,C,n,n,n,D,todo,todo,todo
1,KOUBAI01,BAALIB,JBAA20M0,432,2,KOUBAI01,RJELIB,PGO128,0,NotFoundSource,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,KOUBAI01,BAALIB,JBAA20M0,674,2,KOUBAI01,VABLIB,AVABXXX,0,NotFoundSource,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
